category_id,category,field_id,field,name,explanation
6,Wealth & Finance,794,xpg.ind_lvl_occupation_code,xpg.ind_lvl_occupation_code,Compiled from self-reported data and/or state agencies.
6,Wealth & Finance,795,xpg.ind_lvl_occupation_group,xpg.ind_lvl_occupation_group,"Information is compiled from self-reported surveys, derived from state licensing agencies, or calculated through the application of predictive models. Position 1: K=Known, I=Inferred or U=Unknown. Position 2: Occupation code 0-9."
6,Wealth & Finance,796,xpg.ind_lvl_business_owner,xpg.ind_lvl_business_owner,Business Owner
6,Wealth & Finance,801,xpg.estimated_household_income_v5,xpg.estimated_household_income_v5,"Estimated Household Income Code V5 is the total estimated income for a living unit, and incorporates several highly predictive individual and household level variables. The income estimation is determined using multiple statistical methodologies to predi"
6,Wealth & Finance,802,xpg.homeowner_probability_model,xpg.homeowner_probability_model,"Homeowner Probability (HOP) predicts the likelihood that a Living Unit owns their home. Homeowner Probability scores rank single family dwelling units using individual, living unit and area level demographics. The higher scores indicate the strongest pro"
6,Wealth & Finance,912,xpg.property_realty_home_stories,Home Stories,"Home Stories is determined from recorded grant/warranty deed information or other legal documents filed at the county recorder's office in the county where the property is located. Numeric value with one implied decimal (XX.X). Example: 010=1 story, 015="
6,Wealth & Finance,913,xpg.property_realty_home_swimming_pool_indicator,Swimming Pool,Indicates if a swimming pool is on the property determined from grant/warranty deed information recorded or other legal documents filed at the county recorder's office in the county where the property is located.
6,Wealth & Finance,914,xpg.property_realty_home_total_rooms,Number of Rooms,The home total rooms is determined from grant/warranty deed information recorded or other legal documents filed at the county recorder's office in the county where the property is located. Valid Values: 00-41 41= 41+.
6,Wealth & Finance,915,xpg.property_realty_home_building_square_footage,Building Square Footage,The square footage of any buildings associated with the home determined from grant/warranty deed information recorded or other legal documents filed at the county recorder's office in the county where the property is located. Values in hundreds.
6,Wealth & Finance,916,xpg.property_realty_home_bedrooms,Number of Bedrooms,Home bedrooms is determined from grant/warranty deed information recorded or other legal documents filed at the county recorder's office in the county where the property is located.
6,Wealth & Finance,917,xpg.property_realty_home_bath,Number of Bathrooms,Home bath is determined from grant/warranty deed information recorded or other legal documents filed at the county recorder's office in the county where the property is located. 1 implied decimal.
6,Wealth & Finance,919,xpg.property_realty_home_fireplaces,Number of Fireplaces,The home fireplaces determined from grant/warranty deed information recorded or other legal documents filed at the county recorder's office in the county where the property is located.
6,Wealth & Finance,920,xpg.property_realty_home_floor_cover_indicator,Floor Covering,The home flooring cover indicator is determined from grant/warranty deed information recorded or other legal documents filed at the county recorder's office in the county where the property is located.
6,Wealth & Finance,921,xpg.property_realty_home_heat_indicator,Home Heating Type,The home heat indicator is determined from grant/warranty deed information recorded or other legal documents filed at the county recorder's office in the county where the property is located.
6,Wealth & Finance,922,xpg.property_realty_home_air_conditioning,Air Conditioning,The home air conditioning is determined from grant/warranty deed information recorded or other legal documents filed at the county recorder's office in the county where the property is located.
6,Wealth & Finance,923,xpg.property_realty_home_exterior_wall_type,Exterior Wall Type,The home exterior wall type is determined from grant/warranty deed information recorded or other legal documents filed at the county recorder's office in the county where the property is located.
6,Wealth & Finance,925,xpg.mortgage_home_purchase_type_of_purchase,xpg.mortgage_home_purchase_type_of_purchase,"Based on county tax assessor records, indicates if a residence is new construction or previously owned."
6,Wealth & Finance,926,xpg.mortgage_home_purchase_mortgage_amount,xpg.mortgage_home_purchase_mortgage_amount,Mortgage amount is determined from grant/warranty deed information recorded or other legal documents filed at the county recorder's office in the county where the property is located. Value in thousands.
6,Wealth & Finance,927,xpg.mortgage_home_purchase_mortgage_lender_name,xpg.mortgage_home_purchase_mortgage_lender_name,The name of the original mortgage lender or individual. Mortgage Lender Name is determined from Grant/Warranty Deed information recorded or other legal documents filed at the county recorder's office in the county where the property is located.  Values: 
6,Wealth & Finance,928,xpg.mortgage_home_purchase_mortgage_rate_type,xpg.mortgage_home_purchase_mortgage_rate_type,The mortgage rate type is determined from grant/warranty deed information recorded or other legal documents filed at the county recorder's office in the county where the property is located.
6,Wealth & Finance,929,xpg.mortgage_home_purchase_mortgage_term_in_months,xpg.mortgage_home_purchase_mortgage_term_in_months,"The mortgage term in months is determined from grant/warranty deed information recorded or other legal documents filed at the county recorder's office in the county where the property is located. Valid Values: 000-999, 000=Unknown."
6,Wealth & Finance,930,xpg.mortgage_home_purchase_mortgage_loan_type,xpg.mortgage_home_purchase_mortgage_loan_type,The mortgage loan type is determined from grant/warranty deed information recorded or other legal documents filed at the county recorder's office in the county where the property is located.
6,Wealth & Finance,931,xpg.mortgage_home_purchase_down_payment_pct,xpg.mortgage_home_purchase_down_payment_pct,"Percentage calculated by dividing the down payment amount by the purchase price of the home. Values: 001-100, 000 = Unknown"
6,Wealth & Finance,932,xpg.mortgage_home_purchase_deed_date_of_equity_loan,xpg.mortgage_home_purchase_deed_date_of_equity_loan,The date the equity loan was recorded in the county recorder's office. Determined from grant/warranty deed information filed at the county recorder's office in the county where the property is located. Valid Values: YYYYMMDD.
6,Wealth & Finance,933,xpg.mortgage_home_purchase_equity_amount_in_thousands,xpg.mortgage_home_purchase_equity_amount_in_thousands,"The equity amount ranges is determined from grant/warranty deed information recorded or other legal documents filed at the county recorder's office in the county where the property is located. Value in thousands. Valid Values: 0001-9999, 0000=Unknown"
6,Wealth & Finance,934,xpg.mortgage_home_purchase_equity_lender_name,xpg.mortgage_home_purchase_equity_lender_name,The name of the Equity lender or individual. Equity Mortgage Lender Name is determined from Grant/Warranty Deed information recorded or other legal documents filed at the county recorder's office in the county where the property is located.  Valid Values
6,Wealth & Finance,935,xpg.mortgage_home_purchase_equity_rate_type,xpg.mortgage_home_purchase_equity_rate_type,The equity rate type is determined from grant/warranty deed information recorded or other legal documents filed at the county recorder's office in the county where the property is located.
6,Wealth & Finance,936,xpg.mortgage_home_purchase_equity_term,xpg.mortgage_home_purchase_equity_term,"The equity term in months is determined from grant/warranty deed information recorded or other legal documents filed at the county recorder's office in the county where the property is located. Valid Values: 001-999, 000=Unknown."
6,Wealth & Finance,937,xpg.mortgage_home_purchase_equity_loan_type,xpg.mortgage_home_purchase_equity_loan_type,The equity loan type is determined from grant/warranty deed information recorded or other legal documents filed at the county recorder's office in the county where the property is located.
6,Wealth & Finance,938,xpg.mortgage_home_purchase_refinance_deed_date,xpg.mortgage_home_purchase_refinance_deed_date,The date the refinance loan was recorded in the county recorder's office. Determined from grant/warranty deed information filed at the county recorder's office in the county where the property is located. Valid Values: YYYYMMDD.
6,Wealth & Finance,939,xpg.mortgage_home_purchase_refinance_amount,xpg.mortgage_home_purchase_refinance_amount,"The refinance amount in thousands for the investment property. Determined from grant/warranty deed information recorded or other legal documents filed at the county recorder's office in the county where the property is located. Valid Values: 0001-9999, 0"
6,Wealth & Finance,940,xpg.mortgage_home_purchase_refinance_lender_name,xpg.mortgage_home_purchase_refinance_lender_name,The name of the Refinance lender or individual. Equity Mortgage Lender Name is determined from Grant/Warranty Deed information recorded or other legal documents filed at the county recorder's office in the county where the property is located.  Valid Val
6,Wealth & Finance,941,xpg.mortgage_home_purchase_refinance_rate_type,xpg.mortgage_home_purchase_refinance_rate_type,The refinance rate type is determined from grant/warranty deed information recorded or other legal documents filed at the county recorder's office in the county where the property is located.
6,Wealth & Finance,942,xpg.mortgage_home_purchase_refinance_term,xpg.mortgage_home_purchase_refinance_term,"The refinance term in months is determined from grant/warranty deed information recorded or other legal documents filed at the county recorder's office in the county where the property is located. Valid Values: 001-999, 000=Unknown"
6,Wealth & Finance,943,xpg.mortgage_home_purchase_refinance_loan_type,xpg.mortgage_home_purchase_refinance_loan_type,The refinance loan type is determined from grant/warranty deed information recorded or other legal documents filed at the county recorder's office in the county where the property is located.
6,Wealth & Finance,944,xpg.investment_property_state,Investment Property State,(i1) State Code - for the investment property
6,Wealth & Finance,945,xpg.investment_property_zip,Investment Property Zip,(i1) ZIP Code - for the investment property
6,Wealth & Finance,948,xpg.investment_property_purchase_amount,Investmernt Purchase Amount,"The purchase amount in thousands for the investment property. Determined from grant/warranty deed information recorded or other legal documents filed at the county recorder's office in the county where the property is located. Valid values: 0001-9999, 00"
6,Wealth & Finance,949,xpg.investment_property_type_of_purchase,xpg.investment_property_type_of_purchase,"The type of purchase for the investment property. Based on county tax assessor records, indicates if a residence is new construction or previously owned."
6,Wealth & Finance,950,xpg.investment_property_mortgage_amount,xpg.investment_property_mortgage_amount,"The mortgage amount for the investment property. Determined from grant/warranty deed information recorded or other legal documents filed at the county recorder's office in the county where the property is located. Value in thousands. 0001-9999, 0000=Unkn"
6,Wealth & Finance,951,xpg.investment_property_mortgage_lender_name,xpg.investment_property_mortgage_lender_name,The mortgage lender for the investment property. The name of the original mortgage lender or individual. Mortgage Lender Name is determined from grant/warranty deed information recorded or other legal documents filed at the county recorder's office in th
6,Wealth & Finance,952,xpg.investment_property_mortgage_rate_type,xpg.investment_property_mortgage_rate_type,Mortgage rate type for the investment property. Determined from grant/warranty deed information recorded or other legal documents filed at the county recorder's office in the county where the property is located.
6,Wealth & Finance,953,xpg.investment_property_mortgage_term,xpg.investment_property_mortgage_term,Mortgage term for the investment property. Determined from grant/warranty deed information recorded or other legal documents filed at the county recorder's office in the county where the property is located. Values in months.
6,Wealth & Finance,954,xpg.investment_property_mortgage_loan_type,xpg.investment_property_mortgage_loan_type,The mortgage loan type for the investment property. Determined from grant/warranty deed information recorded or other legal documents filed at the county recorder's office in the county where the property is located.
6,Wealth & Finance,955,xpg.investment_property_deed_date_of_equity_loan,xpg.investment_property_deed_date_of_equity_loan,The equity loan date for the investment property. The date the equity loan was recorded in the county recorder's office. Determined from grant/warranty deed information filed at the county recorder's office in the county where the property is located.
6,Wealth & Finance,956,xpg.investment_property_equity_amount,xpg.investment_property_equity_amount,"The equity amount for the investment property. Determined from grant/warranty deed information recorded or other legal documents filed at the county recorder's office in the county where the property is located. Values in thousands. 0001-9999, 0000=Unkno"
